"year","age","male","educ","log_nrooms","log_landval","n_business","prop_hhmig","prop_cmig","log_npop","prop_self","prop_agri","prop_lessminwage"
1996,25,1,6,1.609438,9.536766,0,0,0.0330275,8.294049,0.510828,0.3640632,13.01652
2000,36,1,6,1.609438,9.536766,0,0.5,0.0651376,8.294049,0.3078939,0.293627,13.75
1996,26,0,6,0,10.22988,1,0,0.0330275,8.294049,0.510828,0.3640632,13.01652
1997,30,1,12,0,10.22988,1,0.3333333,0.0394495,8.294049,0.510828,0.3640632,13.18591
2001,23,0,12,0,10.22988,1,0.6666667,0.0816514,8.294049,0.3078939,0.293627,13.89462
1993,23,1,12,0,0,0,0,0.0201835,8.294049,0.510828,0.3640632,13.02523
2002,30,1,10,1.609438,8.843691,0,0,0.0899083,8.294049,0.3078939,0.293627,14.12825
2002,48,1,6,1.386294,9.354459,0,0,0.0899083,8.294049,0.3078939,0.293627,14.12825
1973,18,1,6,0,0,0,0,0.0027523,7.600903,0.5434921,0.6597328,15.62987
1996,22,1,6,0.6931472,0,0,0,0.0330275,8.294049,0.510828,0.3640632,13.01652
1990,21,1,9,1.386294,9.354459,0,0,0.0082569,8.294049,0.510828,0.3640632,13.18839
1991,28,1,6,1.386294,9.354459,0,0.3333333,0.0119266,8.294049,0.510828,0.3640632,13.11097
1998,45,1,6,1.386294,9.354459,0,0.6666667,0.0449541,8.294049,0.510828,0.3640632,13.51189
1999,34,1,9,0,8.150688,0,0.5,0.0559633,8.294049,0.510828,0.3640632,13.71605
1998,21,1,6,1.386294,0,0,0,0.0449541,8.294049,0.510828,0.3640632,13.51189
2002,24,1,9,1.94591,9.82443,1,0,0.0899083,8.294049,0.3078939,0.293627,14.12825
1996,19,1,6,1.386294,9.131337,0,0,0.0330275,8.294049,0.510828,0.3640632,13.01652
1997,25,1,6,1.386294,9.131337,0,0.5,0.0394495,8.294049,0.510828,0.3640632,13.18591
1997,20,0,9,1.386294,9.131337,0,0.1666667,0.0394495,8.294049,0.510828,0.3640632,13.18591
1998,28,1,9,1.386294,9.131337,0,0.8333333,0.0449541,8.294049,0.510828,0.3640632,13.51189
1998,19,1,9,1.386294,9.131337,0,0.5,0.0449541,8.294049,0.510828,0.3640632,13.51189
1999,25,0,9,1.386294,9.131337,0,0.8333333,0.0559633,8.294049,0.510828,0.3640632,13.71605
1998,21,0,9,1.791759,10.14287,1,0,0.0449541,8.294049,0.510828,0.3640632,13.51189
1999,29,0,9,1.791759,10.14287,1,0.5,0.0559633,8.294049,0.510828,0.3640632,13.71605
1994,35,1,9,1.609438,0,0,0,0.0238532,8.294049,0.510828,0.3640632,13.02538
2001,19,1,9,1.609438,0,0,0.5,0.0816514,8.294049,0.3078939,0.293627,13.89462
2000,30,1,9,1.94591,9.131337,0,0,0.0651376,8.294049,0.3078939,0.293627,13.75
2000,22,1,9,0,0,0,0,0.0651376,8.294049,0.3078939,0.293627,13.75
1997,41,1,17,2.302585,7.745367,0,0,0.0394495,8.294049,0.510828,0.3640632,13.18591
1995,23,0,9,1.386294,9.536766,0,0,0.0266055,8.294049,0.510828,0.3640632,12.9828
1996,25,1,12,1.386294,9.536766,0,0.5,0.0330275,8.294049,0.510828,0.3640632,13.01652
1998,24,0,18,1.94591,9.131337,1,0,0.0449541,8.294049,0.510828,0.3640632,13.51189
2000,24,1,10,1.94591,9.131337,1,0.5,0.0651376,8.294049,0.3078939,0.293627,13.75
1982,21,1,9,1.098612,8.843691,1,0,0.0055046,8.006368,0.4927137,0.511898,13.776
1995,30,0,6,1.098612,8.843691,1,0.5,0.0266055,8.294049,0.510828,0.3640632,12.9828
1991,38,1,6,2.197225,0,0,0,0.0119266,8.294049,0.510828,0.3640632,13.11097
1994,17,1,11,2.197225,0,0,0.5,0.0238532,8.294049,0.510828,0.3640632,13.02538
1992,29,1,6,1.386294,9.131337,1,0,0.0155963,8.294049,0.510828,0.3640632,13.07149
1996,31,1,4,0,0,0,0,0.0330275,8.294049,0.510828,0.3640632,13.01652
1997,17,1,11,1.791759,9.131337,0,0,0.0394495,8.294049,0.510828,0.3640632,13.18591
1999,20,1,9,1.791759,9.131337,0,0.5,0.0559633,8.294049,0.510828,0.3640632,13.71605
1999,26,0,12,1.791759,9.131337,0,0.5,0.0559633,8.294049,0.510828,0.3640632,13.71605
1999,22,0,12,1.791759,9.131337,0,0,0.0559633,8.294049,0.510828,0.3640632,13.71605
2000,50,0,4,1.791759,9.131337,0,0.8333333,0.0651376,8.294049,0.3078939,0.293627,13.75
2000,50,1,5,1.791759,9.131337,0,0.5,0.0651376,8.294049,0.3078939,0.293627,13.75
2001,21,0,9,1.791759,9.131337,0,0.8333333,0.0816514,8.294049,0.3078939,0.293627,13.89462
1977,38,1,6,1.94591,0,0,0,0.0036697,7.600903,0.5434921,0.6597328,14.94673
2000,31,1,12,1.609438,0,0,0,0.0651376,8.294049,0.3078939,0.293627,13.75
1992,19,1,6,0,0,0,0,0.0155963,8.294049,0.510828,0.3640632,13.07149
1995,21,1,10,0,8.438298,0,0,0.0266055,8.294049,0.510828,0.3640632,12.9828
2000,24,1,10,0,0,0,0,0.0651376,8.294049,0.3078939,0.293627,13.75
2002,29,1,6,1.386294,8.438298,0,0,0.0899083,8.294049,0.3078939,0.293627,14.12825
1982,22,1,7,0,0,0,0,0.0055046,8.006368,0.4927137,0.511898,13.776
2002,35,1,3,1.098612,0,0,0,0.0899083,8.294049,0.3078939,0.293627,14.12825
1990,24,1,6,0,0,0,0,0.0082569,8.294049,0.510828,0.3640632,13.18839
1992,23,0,12,0,0,0,0.5,0.0155963,8.294049,0.510828,0.3640632,13.07149
1981,22,1,2,0,0,0,0,0.0045872,8.006368,0.4927137,0.511898,13.62066
1992,16,0,6,0,0,0,0.5,0.0155963,8.294049,0.510828,0.3640632,13.07149
1998,17,1,9,0,0,0,0,0.0449541,8.294049,0.510828,0.3640632,13.51189
2000,26,1,6,1.609438,0,0,0,0.0651376,8.294049,0.3078939,0.293627,13.75
2002,31,0,9,1.609438,0,0,0.5,0.0899083,8.294049,0.3078939,0.293627,14.12825
1990,26,1,10,0,0,0,0,0.0082569,8.294049,0.510828,0.3640632,13.18839
2000,33,0,9,0,0,0,0.5,0.0651376,8.294049,0.3078939,0.293627,13.75
2001,17,1,9,1.791759,0,0,0,0.0816514,8.294049,0.3078939,0.293627,13.89462
2002,44,1,4,1.791759,0,0,0.5,0.0899083,8.294049,0.3078939,0.293627,14.12825
1993,20,0,9,0,0,0,0,0.0201835,8.294049,0.510828,0.3640632,13.02523
1995,23,1,9,0,0,0,0.3333333,0.0266055,8.294049,0.510828,0.3640632,12.9828
1993,25,1,7,0,0,0,0,0.0201835,8.294049,0.510828,0.3640632,13.02523
1997,23,1,9,1.098612,6.137559,0,0,0.028083,9.10498,0.2091078,0.0686174,13.18591
1998,23,1,9,1.098612,6.137559,0,0.5,0.034188,9.10498,0.2091078,0.0686174,13.51189
1998,25,1,6,1.098612,0,0,0,0.034188,9.10498,0.2091078,0.0686174,13.51189
1998,24,1,8,1.609438,0,0,0,0.034188,9.10498,0.2091078,0.0686174,13.51189
2000,23,1,12,1.609438,0,0,0.5,0.042735,9.21034,0.238155,0.0623988,13.75
1992,22,1,12,1.791759,0,0,0,0.017094,9.10498,0.2091078,0.0686174,13.07149
2000,22,1,12,0,0,0,0,0.042735,9.21034,0.238155,0.0623988,13.75
1977,19,1,11,0,0,0,0,0.002442,8.517193,0.1589069,0.1823335,14.94673
1980,15,1,6,0,0,0,0,0.004884,8.987197,0.1453404,0.1254755,13.73002
1997,32,0,10,0,0,0,0.5,0.028083,9.10498,0.2091078,0.0686174,13.18591
1990,20,1,12,0,0,0,0,0.009768,9.10498,0.2091078,0.0686174,13.18839
1980,19,1,13,0,6.829626,1,0,0.004884,8.987197,0.1453404,0.1254755,13.73002
2000,17,0,6,1.609438,6.696348,0,0,0.042735,9.21034,0.238155,0.0623988,13.75
1993,21,1,9,2.197225,0,0,0,0.018315,9.10498,0.2091078,0.0686174,13.02523
1998,28,1,12,2.197225,0,0,0.3333333,0.034188,9.10498,0.2091078,0.0686174,13.51189
2001,30,0,12,2.197225,0,0,0.6666667,0.0537241,9.21034,0.238155,0.0623988,13.89462
2000,18,1,10,0,15.91738,0,0,0.042735,9.21034,0.238155,0.0623988,13.75
1996,19,1,9,1.609438,0,1,0,0.025641,9.10498,0.2091078,0.0686174,13.01652
1995,24,0,9,1.098612,0,0,0,0.021978,9.10498,0.2091078,0.0686174,12.9828
1995,24,1,9,1.098612,0,0,1,0.021978,9.10498,0.2091078,0.0686174,12.9828
1999,39,1,6,1.386294,0,0,0,0.039072,9.10498,0.2091078,0.0686174,13.71605
1997,26,0,6,1.386294,0,0,0,0.028083,9.10498,0.2091078,0.0686174,13.18591
1993,16,1,10,1.609438,13.91862,0,0,0.018315,9.10498,0.2091078,0.0686174,13.02523
1990,29,1,9,0,7.794137,0,0,0.009768,9.10498,0.2091078,0.0686174,13.18839
2002,19,1,12,1.386294,0,0,0,0.0561661,9.21034,0.238155,0.0623988,14.12825
2001,19,1,12,1.609438,0,1,0,0.0537241,9.21034,0.238155,0.0623988,13.89462
2000,21,1,12,1.94591,0,0,0,0.042735,9.21034,0.238155,0.0623988,13.75
1997,26,0,9,2.564949,0,0,0,0.028083,9.10498,0.2091078,0.0686174,13.18591
1991,22,1,9,0,0,0,0,0.015873,9.10498,0.2091078,0.0686174,13.11097
2000,19,1,9,0,0,1,0,0.042735,9.21034,0.238155,0.0623988,13.75
1985,39,1,3,0,0,0,0,0.007326,8.987197,0.1453404,0.1254755,13.7792
1987,19,1,13,0,0,0,0,0.008547,8.987197,0.1453404,0.1254755,13.67292
2002,22,1,9,0,0,0,0,0.0561661,9.21034,0.238155,0.0623988,14.12825
1995,38,1,6,1.609438,5.628172,0,0,0.021978,9.10498,0.2091078,0.0686174,12.9828
2000,26,1,15,1.609438,6.829626,0,0,0.042735,9.21034,0.238155,0.0623988,13.75
1996,24,1,9,0,0,0,0,0.025641,9.10498,0.2091078,0.0686174,13.01652
1990,35,1,6,1.609438,6.137559,1,0,0.009768,9.10498,0.2091078,0.0686174,13.18839
2000,38,0,6,1.609438,6.137559,1,0.5,0.042735,9.21034,0.238155,0.0623988,13.75
1994,15,1,9,1.386294,0,0,0,0.020757,9.10498,0.2091078,0.0686174,13.02538
1999,25,0,12,1.386294,0,0,1,0.039072,9.10498,0.2091078,0.0686174,13.71605
1999,18,1,9,1.386294,0,0,0.3333333,0.039072,9.10498,0.2091078,0.0686174,13.71605
2000,30,1,16,1.609438,0,1,0,0.042735,9.21034,0.238155,0.0623988,13.75
1990,27,1,9,1.386294,0,0,0,0.009768,9.10498,0.2091078,0.0686174,13.18839
1990,21,1,9,1.386294,0,0,0,0.009768,9.10498,0.2091078,0.0686174,13.18839
1997,25,1,12,1.609438,7.927516,0,0,0.0702479,8.006368,0.510828,0.3640632,13.18591
2000,26,1,12,1.609438,7.927516,0,0.5,0.1219008,8.006368,0.3078939,0.293627,13.75
2000,22,1,9,0,0,0,0,0.1219008,8.006368,0.3078939,0.293627,13.75
2001,36,1,14,0,0,0,0,0.1342975,8.006368,0.3078939,0.293627,13.89462
1998,21,1,9,1.791759,7.927516,0,0,0.0878099,8.006368,0.510828,0.3640632,13.51189
1999,19,1,9,1.791759,7.927516,0,0.5,0.106405,8.006368,0.510828,0.3640632,13.71605
1998,29,1,9,1.791759,8.533488,0,0,0.0878099,8.006368,0.510828,0.3640632,13.51189
1999,29,1,9,1.791759,8.533488,0,0.5,0.106405,8.006368,0.510828,0.3640632,13.71605
2001,50,1,6,1.386294,8.438198,1,0,0.1342975,8.006368,0.3078939,0.293627,13.89462
2000,32,1,8,0,0,0,0,0.1219008,8.006368,0.3078939,0.293627,13.75
2000,26,1,6,1.609438,0,0,0,0.1219008,8.006368,0.3078939,0.293627,13.75
1995,26,1,12,0,9.569521,0,0.5,0.0495868,8.006368,0.510828,0.3640632,12.9828
1993,30,1,10,1.098612,0,0,0,0.0340909,8.006368,0.510828,0.3640632,13.02523
1996,31,1,10,1.098612,0,0,0.125,0.0568182,8.006368,0.510828,0.3640632,13.01652
1998,39,0,9,1.098612,0,0,0.25,0.0878099,8.006368,0.510828,0.3640632,13.51189
2002,35,0,10,2.484907,0,0,1,0.1446281,8.006368,0.3078939,0.293627,14.12825
2002,18,1,10,2.484907,0,0,1,0.1446281,8.006368,0.3078939,0.293627,14.12825
2002,31,0,12,2.484907,0,0,0.375,0.1446281,8.006368,0.3078939,0.293627,14.12825
2002,50,0,3,2.484907,0,0,1,0.1446281,8.006368,0.3078939,0.293627,14.12825
2002,18,1,10,2.484907,0,0,1,0.1446281,8.006368,0.3078939,0.293627,14.12825
1990,18,1,9,1.609438,7.927516,0,0,0.0165289,8.006368,0.510828,0.3640632,13.18839
1999,23,1,9,1.609438,7.927516,0,0.5,0.106405,8.006368,0.510828,0.3640632,13.71605
1997,29,0,9,1.94591,9.6012,0,0,0.0702479,8.006368,0.510828,0.3640632,13.18591
1997,33,1,8,1.94591,9.6012,0,0.6666667,0.0702479,8.006368,0.510828,0.3640632,13.18591
1998,19,0,10,1.94591,9.6012,0,0.6666667,0.0878099,8.006368,0.510828,0.3640632,13.51189
1994,28,1,9,1.609438,0,0,0,0.0382231,8.006368,0.510828,0.3640632,13.02538
1993,18,1,9,1.386294,8.215109,0,0,0.0340909,8.006368,0.510828,0.3640632,13.02523
1992,30,1,9,0,0,0,0,0.0247934,8.006368,0.510828,0.3640632,13.07149
1994,27,1,9,0,7.522232,0,0,0.0382231,8.006368,0.510828,0.3640632,13.02538
1990,23,1,8,0,0,0,0,0.0165289,8.006368,0.510828,0.3640632,13.18839
1990,18,1,9,2.302585,9.180122,0,0,0.0165289,8.006368,0.510828,0.3640632,13.18839
1992,16,1,9,2.302585,9.180122,0,0.3333333,0.0247934,8.006368,0.510828,0.3640632,13.07149
1995,21,1,9,2.302585,9.180122,0,0.6666667,0.0495868,8.006368,0.510828,0.3640632,12.9828
1997,21,1,12,0,8.774609,1,0,0.0702479,8.006368,0.510828,0.3640632,13.18591
1997,34,0,6,0,8.215109,1,0,0.0702479,8.006368,0.510828,0.3640632,13.18591
1994,31,1,6,1.386294,0,0,0,0.0382231,8.006368,0.510828,0.3640632,13.02538
1997,16,1,9,1.386294,0,0,0.5,0.0702479,8.006368,0.510828,0.3640632,13.18591
1996,42,0,0,1.386294,0,0,0,0.0568182,8.006368,0.510828,0.3640632,13.01652
1996,44,1,3,1.386294,0,0,1,0.0568182,8.006368,0.510828,0.3640632,13.01652
1996,20,1,9,0,0,0,0,0.0568182,8.006368,0.510828,0.3640632,13.01652
1997,20,0,9,0,0,0,0.5,0.0702479,8.006368,0.510828,0.3640632,13.18591
1992,19,1,9,1.791759,8.90812,0,0.4,0.0247934,8.006368,0.510828,0.3640632,13.07149
1992,17,1,9,1.791759,8.90812,0,0,0.0247934,8.006368,0.510828,0.3640632,13.07149
1998,15,1,6,1.791759,8.90812,0,0.4,0.0878099,8.006368,0.510828,0.3640632,13.51189
1999,22,0,9,1.791759,8.90812,0,1,0.106405,8.006368,0.510828,0.3640632,13.71605
1999,18,0,9,1.791759,8.90812,0,0.6,0.106405,8.006368,0.510828,0.3640632,13.71605
1992,33,1,9,0,0,0,0,0.0247934,8.006368,0.510828,0.3640632,13.07149
2001,40,0,9,0,0,0,0.5,0.1342975,8.006368,0.3078939,0.293627,13.89462
1995,18,1,11,0,0,0,0,0.0495868,8.006368,0.510828,0.3640632,12.9828
1997,44,1,7,0,0,0,0.25,0.0702479,8.006368,0.510828,0.3640632,13.18591
2000,15,1,9,0,0,0,0.5,0.1219008,8.006368,0.3078939,0.293627,13.75
2000,21,0,12,0,7.23473,0,1,0.1219008,8.006368,0.3078939,0.293627,13.75
1993,22,1,12,0,0,0,0,0.0340909,8.006368,0.510828,0.3640632,13.02523
2000,38,0,6,0,0,0,0.5,0.1219008,8.006368,0.3078939,0.293627,13.75
1995,39,1,6,0,0,0,0,0.0495868,8.006368,0.510828,0.3640632,12.9828
1996,16,0,9,0,0,0,1,0.0568182,8.006368,0.510828,0.3640632,13.01652
1996,18,0,12,0,0,0,0.3333333,0.0568182,8.006368,0.510828,0.3640632,13.01652
2001,25,1,9,1.791759,7.522232,0,0,0.1342975,8.006368,0.3078939,0.293627,13.89462
2002,29,1,9,1.098612,0,0,0,0.1446281,8.006368,0.3078939,0.293627,14.12825
1996,46,1,0,0,7.927516,0,0,0.0568182,8.006368,0.510828,0.3640632,13.01652
1993,19,1,9,2.079442,6.829626,0,0,0.0340909,8.006368,0.510828,0.3640632,13.02523
1995,15,1,9,2.079442,6.829626,0,0.25,0.0495868,8.006368,0.510828,0.3640632,12.9828
1998,17,1,9,2.079442,6.829626,0,0.5,0.0878099,8.006368,0.510828,0.3640632,13.51189
2002,47,1,6,2.079442,6.829626,0,0.75,0.1446281,8.006368,0.3078939,0.293627,14.12825
1996,33,0,9,1.791759,7.927516,0,0.3333333,0.0568182,8.006368,0.510828,0.3640632,13.01652
2001,34,1,9,1.791759,7.927516,0,0.6666667,0.1342975,8.006368,0.3078939,0.293627,13.89462
1978,33,1,3,1.94591,8.215109,0,0,0.0082645,7.600903,0.5434921,0.6597328,14.94865
1990,23,1,9,1.94591,8.215109,0,0.3333333,0.0165289,8.006368,0.510828,0.3640632,13.18839
1999,23,1,17,1.94591,8.215109,0,0.6666667,0.106405,8.006368,0.510828,0.3640632,13.71605
1990,23,1,9,0,0,0,0,0.0165289,8.006368,0.510828,0.3640632,13.18839
1998,38,1,9,1.609438,0,0,0,0.0878099,8.006368,0.510828,0.3640632,13.51189
1998,18,1,9,2.079442,8.843637,0,0,0.0878099,8.006368,0.510828,0.3640632,13.51189
1987,20,1,4,0,0,0,0,0.0154959,7.600903,0.4927137,0.511898,13.67292
1995,25,0,6,1.609438,7.927516,0,0.1666667,0.0495868,8.006368,0.510828,0.3640632,12.9828
1997,19,1,9,1.609438,7.927516,0,0.3333333,0.0702479,8.006368,0.510828,0.3640632,13.18591
2000,20,0,9,1.609438,7.927516,0,0.5,0.1219008,8.006368,0.3078939,0.293627,13.75
2000,28,0,9,1.609438,7.927516,0,0.8333333,0.1219008,8.006368,0.3078939,0.293627,13.75
2002,28,1,9,1.609438,7.927516,0,0.8333333,0.1446281,8.006368,0.3078939,0.293627,14.12825
1991,18,1,12,1.791759,6.829626,0,0,0.0237603,8.006368,0.510828,0.3640632,13.11097
1996,23,1,9,0,8.275718,0,0.1666667,0.0568182,8.006368,0.510828,0.3640632,13.01652
1997,28,0,9,1.791759,8.275718,1,0.3333333,0.0702479,8.006368,0.510828,0.3640632,13.18591
1999,19,1,9,1.791759,8.275718,1,0.8333333,0.106405,8.006368,0.510828,0.3640632,13.71605
1999,33,1,6,1.791759,8.275718,1,0.5,0.106405,8.006368,0.510828,0.3640632,13.71605
2002,25,0,9,1.791759,8.275718,1,0.8333333,0.1446281,8.006368,0.3078939,0.293627,14.12825
1992,19,0,9,2.079442,8.438198,0,0,0.0247934,8.006368,0.510828,0.3640632,13.07149
2000,20,1,9,1.386294,7.927516,0,0,0.1219008,8.006368,0.3078939,0.293627,13.75
1994,33,1,9,1.94591,0,0,0,0.0382231,8.006368,0.510828,0.3640632,13.02538
1999,19,0,3,1.94591,0,0,0.25,0.106405,8.006368,0.510828,0.3640632,13.71605
2000,16,0,9,1.94591,0,0,0.5,0.1219008,8.006368,0.3078939,0.293627,13.75
2001,19,0,9,1.94591,0,0,0.75,0.1342975,8.006368,0.3078939,0.293627,13.89462
1998,29,1,6,0.6931472,0,0,0,0.0878099,8.006368,0.510828,0.3640632,13.51189
1980,22,1,9,0,0,0,0,0.0113636,7.600903,0.4927137,0.511898,13.73002
1997,25,1,6,1.791759,0,0,0,0.0702479,8.006368,0.510828,0.3640632,13.18591
1998,19,1,6,1.791759,0,0,0.25,0.0878099,8.006368,0.510828,0.3640632,13.51189
1999,26,0,9,1.791759,0,0,0.5,0.106405,8.006368,0.510828,0.3640632,13.71605
2002,16,1,6,1.791759,0,0,0.75,0.1446281,8.006368,0.3078939,0.293627,14.12825
1994,18,1,9,1.94591,9.31354,0,0,0.0382231,8.006368,0.510828,0.3640632,13.02538
1994,24,0,12,1.94591,9.31354,0,0.5,0.0382231,8.006368,0.510828,0.3640632,13.02538
1996,15,0,9,1.94591,9.31354,0,0.5,0.0568182,8.006368,0.510828,0.3640632,13.01652
2002,28,0,9,1.94591,9.31354,0,0.75,0.1446281,8.006368,0.3078939,0.293627,14.12825
1978,24,1,6,0,0,0,0,0.0082645,7.600903,0.5434921,0.6597328,14.94865
1994,19,1,9,0,0,0,0.5,0.0382231,8.006368,0.510828,0.3640632,13.02538
1998,29,0,9,0,8.215109,0,0,0.0878099,8.006368,0.510828,0.3640632,13.51189
1998,26,1,9,0,8.215109,0,1,0.0878099,8.006368,0.510828,0.3640632,13.51189
1992,19,1,6,1.386294,8.215109,0,0,0.0247934,8.006368,0.510828,0.3640632,13.07149
1997,42,0,6,1.386294,8.215109,0,1,0.0702479,8.006368,0.510828,0.3640632,13.18591
1997,38,0,6,1.386294,8.215109,0,0.3333333,0.0702479,8.006368,0.510828,0.3640632,13.18591
1996,18,1,9,1.609438,8.215109,0,0,0.0568182,8.006368,0.510828,0.3640632,13.01652
1996,21,0,12,1.386294,9.226538,0,0,0.0568182,8.006368,0.510828,0.3640632,13.01652
1998,26,1,12,1.386294,9.226538,0,0.25,0.0878099,8.006368,0.510828,0.3640632,13.51189
1999,21,1,12,1.386294,9.226538,0,0.5,0.106405,8.006368,0.510828,0.3640632,13.71605
1999,30,1,12,1.386294,9.226538,0,1,0.106405,8.006368,0.510828,0.3640632,13.71605
1998,20,1,9,0,0,0,0,0.0878099,8.006368,0.510828,0.3640632,13.51189
2001,50,1,6,1.386294,8.620483,0,0,0.1342975,8.006368,0.3078939,0.293627,13.89462
1998,19,0,12,1.386294,6.829626,0,0,0.0878099,8.006368,0.510828,0.3640632,13.51189
1998,48,1,13,1.386294,6.829626,0,0.5,0.0878099,8.006368,0.510828,0.3640632,13.51189
1999,19,1,12,1.386294,6.829626,0,0.5,0.106405,8.006368,0.510828,0.3640632,13.71605
2001,50,0,3,1.386294,6.829626,0,0.75,0.1342975,8.006368,0.3078939,0.293627,13.89462
1978,22,1,6,0,0,0,0,0.0082645,7.600903,0.5434921,0.6597328,14.94865
1992,34,0,6,0,0,0,0.5,0.0247934,8.006368,0.510828,0.3640632,13.07149
2000,20,1,9,0,0,0,0,0.1219008,8.006368,0.3078939,0.293627,13.75
1992,34,0,6,2.302585,7.927516,0,0,0.0247934,8.006368,0.510828,0.3640632,13.07149
1998,16,1,10,2.302585,7.927516,0,0.5,0.0878099,8.006368,0.510828,0.3640632,13.51189
1997,19,0,12,0,0,0,1,0.0702479,8.006368,0.510828,0.3640632,13.18591
1997,18,1,12,0,0,0,0,0.0702479,8.006368,0.510828,0.3640632,13.18591
1997,37,0,4,2.079442,0,0,0,0.0702479,8.006368,0.510828,0.3640632,13.18591
1995,16,0,10,0,0,0,0,0.0495868,8.006368,0.510828,0.3640632,12.9828
1997,17,1,9,0,0,0,0.5,0.0702479,8.006368,0.510828,0.3640632,13.18591
1982,19,1,11,0,0,0,0,0.0134298,7.600903,0.4927137,0.511898,13.776
1994,17,0,10,0,0,0,0.5,0.0382231,8.006368,0.510828,0.3640632,13.02538
1994,38,1,9,0,0,0,0,0.0382231,8.006368,0.510828,0.3640632,13.02538
1990,20,1,12,0,0,0,0,0.0165289,8.006368,0.510828,0.3640632,13.18839
1999,28,0,11,0,0,0,0.3333333,0.106405,8.006368,0.510828,0.3640632,13.71605
2001,17,1,9,1.609438,0,0,0.6666667,0.1342975,8.006368,0.3078939,0.293627,13.89462
1999,22,1,5,0,0,0,0,0.106405,8.006368,0.510828,0.3640632,13.71605
1982,22,1,9,0,0,0,0,0.0134298,7.600903,0.4927137,0.511898,13.776
1998,39,0,9,0,0,0,0.3333333,0.0878099,8.006368,0.510828,0.3640632,13.51189
2001,17,1,10,2.079442,6.829626,0,0.6666667,0.1342975,8.006368,0.3078939,0.293627,13.89462
1996,31,1,11,0,0,0,0,0.0568182,8.006368,0.510828,0.3640632,13.01652
1994,31,0,9,0.6931472,0,0,1,0.0382231,8.006368,0.510828,0.3640632,13.02538
1994,29,1,12,0.6931472,0,0,0,0.0382231,8.006368,0.510828,0.3640632,13.02538
1981,28,1,9,0,0,0,0,0.0123967,7.600903,0.4927137,0.511898,13.62066
1990,31,0,9,0,0,0,0.3333333,0.0165289,8.006368,0.510828,0.3640632,13.18839
1997,30,1,12,1.791759,0,0,0,0.0890805,10.34174,0.2693421,0.2189351,13.18591
1981,26,1,4,1.94591,0,0,0,0.029454,9.903487,0.2607281,0.3181342,13.62066
1988,29,1,5,1.94591,0,0,0.5,0.0510057,9.903487,0.2607281,0.3181342,13.52272
1979,50,1,0,0,11.91888,0,0,0.0272989,9.852194,0.2149201,0.4173333,14.56347
1983,18,0,6,0,11.91888,0,0.3333333,0.0359195,9.903487,0.2607281,0.3181342,13.93506
1996,37,1,6,0,11.91888,0,0.6666667,0.0833333,10.34174,0.2693421,0.2189351,13.01652
2002,18,1,6,0,0,0,0,0.1257184,10.57132,0.2285493,0.1772183,14.12825
1995,25,1,5,2.079442,0,0,0,0.0811782,10.34174,0.2693421,0.2189351,12.9828
1998,22,1,6,2.079442,0,0,0.2,0.0941092,10.34174,0.2693421,0.2189351,13.51189
1999,17,1,6,2.079442,0,0,0.4,0.1048851,10.34174,0.2693421,0.2189351,13.71605
2000,55,1,2,2.079442,0,0,0.6,0.1099138,10.57132,0.2285493,0.1772183,13.75
2002,29,0,6,2.079442,0,0,0.8,0.1257184,10.57132,0.2285493,0.1772183,14.12825
1988,21,1,6,0,0,0,0.75,0.0510057,9.903487,0.2607281,0.3181342,13.52272
1988,20,1,6,1.94591,0,0,0.25,0.0510057,9.903487,0.2607281,0.3181342,13.52272
1995,26,1,6,1.94591,0,0,0.75,0.0811782,10.34174,0.2693421,0.2189351,12.9828
1983,26,1,3,0,0,0,0,0.0359195,9.903487,0.2607281,0.3181342,13.93506
2000,22,1,4,0,0,0,0.3333333,0.1099138,10.57132,0.2285493,0.1772183,13.75
2002,21,1,3,1.609438,0,0,0.6666667,0.1257184,10.57132,0.2285493,0.1772183,14.12825
1998,18,1,4,1.609438,0,0,0.75,0.0941092,10.34174,0.2693421,0.2189351,13.51189
1998,38,1,4,1.609438,0,0,0,0.0941092,10.34174,0.2693421,0.2189351,13.51189
1998,17,1,3,1.609438,0,0,0.75,0.0941092,10.34174,0.2693421,0.2189351,13.51189
2001,32,1,4,1.609438,0,0,0.75,0.1199713,10.57132,0.2285493,0.1772183,13.89462
2002,50,1,6,0,0,0,0,0.1257184,10.57132,0.2285493,0.1772183,14.12825
1983,22,1,9,1.609438,0,0,0,0.0359195,9.903487,0.2607281,0.3181342,13.93506
1998,31,0,12,1.94591,0,2,0,0.0941092,10.34174,0.2693421,0.2189351,13.51189
1992,18,1,9,1.94591,0,2,0,0.0711207,10.34174,0.2693421,0.2189351,13.07149
1999,18,1,9,1.94591,0,2,0.5,0.1048851,10.34174,0.2693421,0.2189351,13.71605
1996,21,1,6,1.386294,0,0,0,0.0833333,10.34174,0.2693421,0.2189351,13.01652
2000,17,1,9,1.386294,0,0,0.5,0.1099138,10.57132,0.2285493,0.1772183,13.75
1998,21,1,15,0,0,0,0,0.0941092,10.34174,0.2693421,0.2189351,13.51189
1999,23,1,13,0,0,0,0.3333333,0.1048851,10.34174,0.2693421,0.2189351,13.71605
2001,20,1,9,0,0,0,0.6666667,0.1199713,10.57132,0.2285493,0.1772183,13.89462
1997,17,1,4,0,0,0,0,0.0890805,10.34174,0.2693421,0.2189351,13.18591
